Case ID,Activity,Start,Complete,Classification
trace_1222,Resolution and recovery,2016/01/04 13:47:44.000,2016/01/04 14:34:44.000,
trace_1222,Incident closure,2016/01/04 14:36:44.000,2016/01/04 14:58:44.000,
trace_1223,Incident logging,2016/01/04 14:37:44.000,2016/01/04 14:55:44.000,
trace_1223,Incident classification,2016/01/04 14:56:44.000,2016/01/04 14:56:44.000,Backup
trace_1223,Initial diagnosis,2016/01/04 15:07:44.000,2016/01/04 15:21:44.000,
trace_1223,Resolution and recovery,2016/01/04 17:47:44.000,2016/01/04 17:52:44.000,
trace_1223,Incident closure,2016/01/04 17:55:44.000,2016/01/04 18:12:44.000,
trace_1224,Incident logging,2016/01/04 11:36:44.000,2016/01/04 11:56:44.000,
trace_1224,Incident classification,2016/01/04 11:57:44.000,2016/01/04 12:03:44.000,Backup
trace_1224,Initial diagnosis,2016/01/04 12:15:44.000,2016/01/04 12:20:44.000,
trace_1224,Resolution and recovery,2016/01/04 17:26:44.000,2016/01/04 17:26:44.000,
trace_1224,Incident closure,2016/01/04 17:28:44.000,2016/01/04 17:44:44.000,
trace_1225,Incident logging,2016/01/04 14:03:44.000,2016/01/04 14:03:44.000,
trace_1225,Incident classification,2016/01/04 14:03:44.000,2016/01/04 14:08:44.000,SAP
trace_1225,Initial diagnosis,2016/01/04 14:20:44.000,2016/01/04 14:28:44.000,
trace_1225,Resolution and recovery,2016/01/04 18:20:44.000,2016/01/04 19:16:44.000,
trace_1225,Incident closure,2016/01/04 19:18:44.000,2016/01/04 19:18:44.000,
trace_1226,Incident logging,2016/01/04 12:06:44.000,2016/01/04 12:26:44.000,
trace_1226,Incident classification,2016/01/04 12:27:44.000,2016/01/04 12:36:44.000,SAP
trace_1226,Initial diagnosis,2016/01/04 12:47:44.000,2016/01/04 12:52:44.000,
trace_1226,Resolution and recovery,2016/01/04 16:29:44.000,2016/01/04 16:33:44.000,
trace_1226,Incident closure,2016/01/04 16:35:44.000,2016/01/04 16:49:44.000,
trace_1227,Incident logging,2016/01/04 11:56:44.000,2016/01/04 12:04:44.000,
trace_1227,Incident classification,2016/01/04 12:05:44.000,2016/01/04 12:05:44.000,SAP
trace_1227,Initial diagnosis,2016/01/04 12:10:44.000,2016/01/04 12:13:44.000,
trace_1227,Resolution and recovery,2016/01/04 14:51:44.000,2016/01/04 15:31:44.000,
trace_1227,Incident closure,2016/01/04 15:32:44.000,2016/01/04 15:39:44.000,
trace_1228,Incident logging,2016/01/04 12:33:44.000,2016/01/04 12:46:44.000,
trace_1228,Incident classification,2016/01/04 12:48:44.000,2016/01/04 12:56:44.000,Mail
trace_1228,Initial diagnosis,2016/01/04 13:03:44.000,2016/01/04 13:17:44.000,
trace_1228,Resolution and recovery,2016/01/04 16:58:44.000,2016/01/04 17:13:44.000,
trace_1228,Incident closure,2016/01/04 17:14:44.000,2016/01/04 17:30:44.000,
trace_1229,Incident logging,2016/01/04 12:16:44.000,2016/01/04 12:28:44.000,
trace_1229,Incident classification,2016/01/04 12:29:44.000,2016/01/04 12:32:44.000,Mail
trace_1229,Initial diagnosis,2016/01/04 12:35:44.000,2016/01/04 12:45:44.000,
trace_1229,Resolution and recovery,2016/01/04 16:25:44.000,2016/01/04 16:36:44.000,
trace_1229,Incident closure,2016/01/04 16:38:44.000,2016/01/04 16:52:44.000,
trace_1230,Incident logging,2016/01/04 15:37:44.000,2016/01/04 15:44:44.000,
trace_1230,Incident classification,2016/01/04 15:45:44.000,2016/01/04 15:47:44.000,Mail
trace_1230,Initial diagnosis,2016/01/04 15:55:44.000,2016/01/04 16:08:44.000,
trace_1230,Resolution and recovery,2016/01/04 21:24:44.000,2016/01/04 21:24:44.000,
trace_1230,Incident closure,2016/01/04 21:24:44.000,2016/01/04 21:39:44.000,
trace_1231,Incident logging,2016/01/04 12:19:44.000,2016/01/04 12:33:44.000,
trace_1231,Incident classification,2016/01/04 12:34:44.000,2016/01/04 12:41:44.000,SAP
trace_1231,Initial diagnosis,2016/01/04 12:50:44.000,2016/01/04 12:59:44.000,
trace_1231,Resolution and recovery,2016/01/04 18:13:44.000,2016/01/04 18:21:44.000,
trace_1231,Incident closure,2016/01/04 18:22:44.000,2016/01/04 18:30:44.000,
trace_1232,Incident logging,2016/01/04 11:03:44.000,2016/01/04 11:03:44.000,
trace_1232,Incident classification,2016/01/04 11:04:44.000,2016/01/04 11:12:44.000,SAP
trace_1232,Initial diagnosis,2016/01/04 11:20:44.000,2016/01/04 11:31:44.000,
trace_1232,Resolution and recovery,2016/01/04 14:50:44.000,2016/01/04 15:25:44.000,
trace_1232,Incident closure,2016/01/04 15:27:44.000,2016/01/04 15:42:44.000,
trace_1233,Incident logging,2016/01/04 11:55:44.000,2016/01/04 12:09:44.000,
trace_1233,Incident classification,2016/01/04 12:10:44.000,2016/01/04 12:14:44.000,SAP
trace_1233,Initial diagnosis,2016/01/04 12:23:44.000,2016/01/04 12:39:44.000,
trace_1233,Resolution and recovery,2016/01/04 18:36:44.000,2016/01/04 18:56:44.000,
trace_1233,Incident closure,2016/01/04 18:57:44.000,2016/01/04 19:13:44.000,
trace_1234,Incident logging,2016/01/04 13:11:44.000,2016/01/04 13:23:44.000,
trace_1234,Incident classification,2016/01/04 13:23:44.000,2016/01/04 13:24:44.000,SAP
trace_1234,Initial diagnosis,2016/01/04 13:34:44.000,2016/01/04 13:45:44.000,
trace_1234,Functional escalation,2016/01/04 13:45:44.000,2016/01/04 13:53:44.000,
trace_1234,Investigation and diagnosis,2016/01/05 03:00:44.000,2016/01/05 04:59:44.000,
trace_1234,Initial diagnosis,2016/01/05 06:09:44.000,2016/01/05 06:23:44.000,
trace_1234,Resolution and recovery,2016/01/05 10:00:44.000,2016/01/05 10:34:44.000,
trace_1234,Incident closure,2016/01/05 10:34:44.000,2016/01/05 10:41:44.000,
trace_1235,Incident logging,2016/01/04 11:59:44.000,2016/01/04 12:00:44.000,
trace_1235,Incident classification,2016/01/04 12:00:44.000,2016/01/04 12:06:44.000,SAP
trace_1235,Initial diagnosis,2016/01/04 12:17:44.000,2016/01/04 12:17:44.000,
trace_1235,Resolution and recovery,2016/01/04 16:56:44.000,2016/01/04 17:28:44.000,
trace_1235,Incident closure,2016/01/04 17:31:44.000,2016/01/04 17:31:44.000,
trace_1236,Incident logging,2016/01/04 13:40:44.000,2016/01/04 13:47:44.000,
trace_1236,Incident classification,2016/01/04 13:48:44.000,2016/01/04 13:52:44.000,Mail
trace_1236,Initial diagnosis,2016/01/04 14:10:44.000,2016/01/04 14:26:44.000,
trace_1236,Resolution and recovery,2016/01/04 16:20:44.000,2016/01/04 16:39:44.000,
trace_1236,Incident closure,2016/01/04 16:41:44.000,2016/01/04 16:52:44.000,
trace_1237,Incident logging,2016/01/04 12:49:44.000,2016/01/04 12:56:44.000,
trace_1237,Incident classification,2016/01/04 12:57:44.000,2016/01/04 13:02:44.000,Citrix
trace_1237,Initial diagnosis,2016/01/04 13:12:44.000,2016/01/04 13:24:44.000,
trace_1237,Functional escalation,2016/01/04 13:28:44.000,2016/01/04 13:33:44.000,
trace_1237,Investigation and diagnosis,2016/01/05 07:54:44.000,2016/01/05 16:15:44.000,
trace_1237,Resolution and recovery,2016/01/05 20:49:44.000,2016/01/05 21:26:44.000,
trace_1237,Incident closure,2016/01/05 21:27:44.000,2016/01/05 21:44:44.000,
trace_1238,Incident logging,2016/01/04 13:53:44.000,2016/01/04 13:54:44.000,
trace_1238,Incident classification,2016/01/04 13:57:44.000,2016/01/04 14:00:44.000,Citrix
trace_1238,Initial diagnosis,2016/01/04 14:10:44.000,2016/01/04 14:24:44.000,
trace_1238,Functional escalation,2016/01/04 14:29:44.000,2016/01/04 14:35:44.000,
trace_1238,Investigation and diagnosis,2016/01/05 00:04:44.000,2016/01/05 09:05:44.000,
trace_1238,Resolution and recovery,2016/01/05 13:45:44.000,2016/01/05 13:55:44.000,
trace_1238,Incident closure,2016/01/05 13:56:44.000,2016/01/05 14:13:44.000,
trace_1239,Incident logging,2016/01/04 13:21:44.000,2016/01/04 13:23:44.000,
trace_1239,Incident classification,2016/01/04 13:26:44.000,2016/01/04 13:29:44.000,Mail
trace_1239,Initial diagnosis,2016/01/04 13:32:44.000,2016/01/04 13:42:44.000,
trace_1239,Resolution and recovery,2016/01/04 16:25:44.000,2016/01/04 17:01:44.000,
trace_1239,Incident closure,2016/01/04 17:03:44.000,2016/01/04 17:21:44.000,
trace_1240,Incident logging,2016/01/04 11:38:44.000,2016/01/04 11:57:44.000,
trace_1240,Incident classification,2016/01/04 11:58:44.000,2016/01/04 11:59:44.000,Citrix
trace_1240,Initial diagnosis,2016/01/04 12:08:44.000,2016/01/04 12:16:44.000,
trace_1240,Resolution and recovery,2016/01/04 17:06:44.000,2016/01/04 18:05:44.000,
trace_1240,Incident closure,2016/01/04 18:05:44.000,2016/01/04 18:11:44.000,
trace_1241,Incident logging,2016/01/04 13:16:44.000,2016/01/04 13:31:44.000,
trace_1241,Incident classification,2016/01/04 13:31:44.000,2016/01/04 13:36:44.000,SAP
trace_1241,Initial diagnosis,2016/01/04 13:46:44.000,2016/01/04 13:58:44.000,
trace_1241,Resolution and recovery,2016/01/04 17:14:44.000,2016/01/04 18:01:44.000,
trace_1241,Incident closure,2016/01/04 18:01:44.000,2016/01/04 18:19:44.000,
trace_1242,Incident logging,2016/01/04 12:40:44.000,2016/01/04 12:52:44.000,
trace_1242,Incident classification,2016/01/04 12:54:44.000,2016/01/04 12:59:44.000,SAP
trace_1242,Initial diagnosis,2016/01/04 13:07:44.000,2016/01/04 13:21:44.000,
trace_1242,Resolution and recovery,2016/01/04 15:44:44.000,2016/01/04 16:07:44.000,
trace_1242,Incident closure,2016/01/04 16:08:44.000,2016/01/04 16:27:44.000,
trace_1243,Incident logging,2016/01/04 13:48:44.000,2016/01/04 13:57:44.000,
trace_1243,Incident classification,2016/01/04 13:58:44.000,2016/01/04 14:02:44.000,Mail
trace_1243,Initial diagnosis,2016/01/04 14:14:44.000,2016/01/04 14:23:44.000,
trace_1243,Incident closure,2016/01/04 16:25:44.000,2016/01/04 16:37:44.000,
trace_1244,Incident logging,2016/01/04 12:14:44.000,2016/01/04 12:22:44.000,
trace_1244,Incident classification,2016/01/04 12:24:44.000,2016/01/04 12:27:44.000,Mail
trace_1244,Initial diagnosis,2016/01/04 12:32:44.000,2016/01/04 12:36:44.000,
trace_1244,Functional escalation,2016/01/04 12:37:44.000,2016/01/04 12:37:44.000,
trace_1244,Investigation and diagnosis,2016/01/05 01:57:44.000,2016/01/05 11:39:44.000,
trace_1244,Initial diagnosis,2016/01/05 12:42:44.000,2016/01/05 12:50:44.000,
trace_1244,Functional escalation,2016/01/05 12:57:44.000,2016/01/05 13:02:44.000,
trace_1244,Investigation and diagnosis,2016/01/06 06:08:44.000,2016/01/06 07:40:44.000,
trace_1244,Incident closure,2016/01/06 09:42:44.000,2016/01/06 09:54:44.000,
trace_1245,Incident logging,2016/01/04 12:52:44.000,2016/01/04 13:03:44.000,
trace_1245,Incident classification,2016/01/04 13:04:44.000,2016/01/04 13:08:44.000,Mail
trace_1245,Initial diagnosis,2016/01/04 13:20:44.000,2016/01/04 13:28:44.000,
trace_1245,Functional escalation,2016/01/04 13:29:44.000,2016/01/04 13:37:44.000,
trace_1245,Investigation and diagnosis,2016/01/04 18:07:44.000,2016/01/04 21:14:44.000,
trace_1245,Resolution and recovery,2016/01/05 00:24:44.000,2016/01/05 00:34:44.000,
trace_1245,Incident closure,2016/01/05 00:34:44.000,2016/01/05 00:42:44.000,
trace_1246,Incident logging,2016/01/04 12:54:44.000,2016/01/04 13:12:44.000,
trace_1246,Incident classification,2016/01/04 13:14:44.000,2016/01/04 13:14:44.000,SAP
trace_1246,Initial diagnosis,2016/01/04 13:29:44.000,2016/01/04 13:38:44.000,
trace_1246,Functional escalation,2016/01/04 13:41:44.000,2016/01/04 13:44:44.000,
trace_1246,Investigation and diagnosis,2016/01/04 21:40:44.000,2016/01/05 00:19:44.000,
trace_1246,Initial diagnosis,2016/01/05 01:26:44.000,2016/01/05 01:36:44.000,
trace_1246,Resolution and recovery,2016/01/05 03:42:44.000,2016/01/05 04:24:44.000,
trace_1246,Incident closure,2016/01/05 04:26:44.000,2016/01/05 04:42:44.000,
trace_1247,Incident logging,2016/01/04 12:05:44.000,2016/01/04 12:08:44.000,
trace_1247,Incident classification,2016/01/04 12:10:44.000,2016/01/04 12:14:44.000,Backup
trace_1247,Initial diagnosis,2016/01/04 12:17:44.000,2016/01/04 12:21:44.000,
trace_1247,Resolution and recovery,2016/01/04 15:18:44.000,2016/01/04 15:23:44.000,
trace_1247,Incident closure,2016/01/04 15:24:44.000,2016/01/04 15:35:44.000,
trace_1248,Incident logging,2016/01/04 14:22:44.000,2016/01/04 14:42:44.000,
trace_1248,Incident classification,2016/01/04 14:44:44.000,2016/01/04 14:48:44.000,SAP
trace_1248,Initial diagnosis,2016/01/04 14:59:44.000,2016/01/04 15:12:44.000,
trace_1248,Functional escalation,2016/01/04 15:12:44.000,2016/01/04 15:17:44.000,
trace_1248,Investigation and diagnosis,2016/01/04 15:17:44.000,2016/01/05 01:28:44.000,
trace_1248,Initial diagnosis,2016/01/05 02:39:44.000,2016/01/05 02:53:44.000,
trace_1248,Functional escalation,2016/01/05 02:57:44.000,2016/01/05 03:02:44.000,
trace_1248,Investigation and diagnosis,2016/01/05 16:20:44.000,2016/01/05 22:37:44.000,
trace_1248,Resolution and recovery,2016/01/05 23:37:44.000,2016/01/06 00:18:44.000,
trace_1248,Incident closure,2016/01/06 00:18:44.000,2016/01/06 00:29:44.000,
trace_1249,Incident logging,2016/01/04 12:24:44.000,2016/01/04 12:42:44.000,
trace_1249,Incident classification,2016/01/04 12:43:44.000,2016/01/04 12:52:44.000,Backup
trace_1249,Initial diagnosis,2016/01/04 13:02:44.000,2016/01/04 13:08:44.000,
trace_1249,Resolution and recovery,2016/01/04 20:11:44.000,2016/01/04 20:28:44.000,
trace_1249,Incident closure,2016/01/04 20:29:44.000,2016/01/04 20:37:44.000,
trace_1250,Incident logging,2016/01/04 13:08:44.000,2016/01/04 13:19:44.000,
trace_1250,Incident classification,2016/01/04 13:19:44.000,2016/01/04 13:23:44.000,SAP
trace_1250,Initial diagnosis,2016/01/04 13:36:44.000,2016/01/04 13:48:44.000,
trace_1250,Resolution and recovery,2016/01/04 18:06:44.000,2016/01/04 18:34:44.000,
trace_1250,Incident closure,2016/01/04 18:34:44.000,2016/01/04 18:41:44.000,
trace_1251,Incident logging,2016/01/04 12:56:44.000,2016/01/04 13:03:44.000,
trace_1251,Incident classification,2016/01/04 13:04:44.000,2016/01/04 13:06:44.000,SAP
trace_1251,Initial diagnosis,2016/01/04 13:08:44.000,2016/01/04 13:20:44.000,
trace_1251,Resolution and recovery,2016/01/04 15:41:44.000,2016/01/04 16:14:44.000,
trace_1251,Incident closure,2016/01/04 16:14:44.000,2016/01/04 16:25:44.000,
trace_1252,Incident logging,2016/01/04 12:20:44.000,2016/01/04 12:25:44.000,
trace_1252,Incident classification,2016/01/04 12:26:44.000,2016/01/04 12:26:44.000,SAP
trace_1252,Initial diagnosis,2016/01/04 12:34:44.000,2016/01/04 12:47:44.000,
trace_1252,Functional escalation,2016/01/04 12:50:44.000,2016/01/04 12:56:44.000,
trace_1252,Investigation and diagnosis,2016/01/05 04:45:44.000,2016/01/05 12:02:44.000,
trace_1252,Initial diagnosis,2016/01/05 13:12:44.000,2016/01/05 13:18:44.000,
trace_1252,Resolution and recovery,2016/01/05 15:14:44.000,2016/01/05 16:05:44.000,
trace_1252,Incident closure,2016/01/05 16:07:44.000,2016/01/05 16:22:44.000,
trace_1253,Incident logging,2016/01/04 14:23:44.000,2016/01/04 14:32:44.000,
trace_1253,Incident classification,2016/01/04 14:35:44.000,2016/01/04 14:42:44.000,Mail
trace_1253,Initial diagnosis,2016/01/04 14:44:44.000,2016/01/04 14:52:44.000,
trace_1253,Resolution and recovery,2016/01/04 18:17:44.000,2016/01/04 18:17:44.000,
trace_1253,Incident closure,2016/01/04 18:18:44.000,2016/01/04 18:26:44.000,
trace_1254,Incident logging,2016/01/04 12:09:44.000,2016/01/04 12:16:44.000,
trace_1254,Incident classification,2016/01/04 12:17:44.000,2016/01/04 12:20:44.000,SAP
trace_1254,Initial diagnosis,2016/01/04 12:28:44.000,2016/01/04 12:37:44.000,
trace_1254,Resolution and recovery,2016/01/04 13:55:44.000,2016/01/04 14:45:44.000,
trace_1254,Incident closure,2016/01/04 14:47:44.000,2016/01/04 14:58:44.000,
trace_1255,Incident logging,2016/01/04 13:28:44.000,2016/01/04 13:48:44.000,
trace_1255,Incident classification,2016/01/04 13:49:44.000,2016/01/04 13:53:44.000,Citrix
trace_1255,Initial diagnosis,2016/01/04 14:02:44.000,2016/01/04 14:13:44.000,
trace_1255,Functional escalation,2016/01/04 14:13:44.000,2016/01/04 14:16:44.000,
trace_1255,Investigation and diagnosis,2016/01/05 04:57:44.000,2016/01/05 13:36:44.000,
trace_1255,Resolution and recovery,2016/01/05 16:40:44.000,2016/01/05 17:36:44.000,
trace_1255,Incident closure,2016/01/05 17:36:44.000,2016/01/05 17:43:44.000,
trace_1256,Incident logging,2016/01/04 17:12:44.000,2016/01/04 17:22:44.000,
trace_1256,Incident classification,2016/01/04 17:23:44.000,2016/01/04 17:29:44.000,Citrix
trace_1256,Initial diagnosis,2016/01/04 17:32:44.000,2016/01/04 17:40:44.000,
trace_1256,Resolution and recovery,2016/01/04 19:00:44.000,2016/01/04 19:05:44.000,
trace_1256,Incident closure,2016/01/04 19:06:44.000,2016/01/04 19:11:44.000,
trace_1257,Incident logging,2016/01/04 12:05:44.000,2016/01/04 12:06:44.000,
trace_1257,Incident classification,2016/01/04 12:07:44.000,2016/01/04 12:09:44.000,SAP
trace_1257,Initial diagnosis,2016/01/04 12:20:44.000,2016/01/04 12:26:44.000,
trace_1257,Functional escalation,2016/01/04 12:31:44.000,2016/01/04 12:36:44.000,
trace_1257,Investigation and diagnosis,2016/01/05 05:20:44.000,2016/01/05 07:02:44.000,
trace_1257,Resolution and recovery,2016/01/05 12:46:44.000,2016/01/05 13:26:44.000,
trace_1257,Incident closure,2016/01/05 13:27:44.000,2016/01/05 13:33:44.000,
trace_1258,Incident logging,2016/01/04 14:01:44.000,2016/01/04 14:14:44.000,
trace_1258,Incident classification,2016/01/04 14:16:44.000,2016/01/04 14:18:44.000,SAP
trace_1258,Initial diagnosis,2016/01/04 14:29:44.000,2016/01/04 14:29:44.000,
trace_1258,Functional escalation,2016/01/04 14:33:44.000,2016/01/04 14:40:44.000,
trace_1258,Investigation and diagnosis,2016/01/04 21:59:44.000,2016/01/05 04:14:44.000,
trace_1258,Initial diagnosis,2016/01/05 05:26:44.000,2016/01/05 05:39:44.000,
trace_1258,Functional escalation,2016/01/05 05:39:44.000,2016/01/05 05:45:44.000,
trace_1258,Investigation and diagnosis,2016/01/05 18:07:44.000,2016/01/06 01:25:44.000,
trace_1258,Resolution and recovery,2016/01/06 04:20:44.000,2016/01/06 04:58:44.000,
trace_1258,Incident closure,2016/01/06 04:58:44.000,2016/01/06 05:08:44.000,
trace_1259,Incident logging,2016/01/04 11:58:44.000,2016/01/04 12:19:44.000,
trace_1259,Incident classification,2016/01/04 12:22:44.000,2016/01/04 12:26:44.000,Mail
trace_1259,Initial diagnosis,2016/01/04 12:34:44.000,2016/01/04 12:45:44.000,
trace_1259,Functional escalation,2016/01/04 12:46:44.000,2016/01/04 12:52:44.000,
trace_1259,Investigation and diagnosis,2016/01/04 19:04:44.000,2016/01/04 22:10:44.000,
trace_1259,Resolution and recovery,2016/01/05 03:07:44.000,2016/01/05 03:39:44.000,
trace_1259,Incident closure,2016/01/05 03:39:44.000,2016/01/05 03:56:44.000,
trace_1260,Incident logging,2016/01/04 12:45:44.000,2016/01/04 12:58:44.000,
trace_1260,Incident classification,2016/01/04 12:58:44.000,2016/01/04 12:59:44.000,Mail
trace_1260,Initial diagnosis,2016/01/04 13:11:44.000,2016/01/04 13:11:44.000,
trace_1260,Incident closure,2016/01/04 15:13:44.000,2016/01/04 15:41:44.000,
trace_1261,Incident logging,2016/01/04 11:46:44.000,2016/01/04 11:56:44.000,
trace_1261,Incident classification,2016/01/04 11:58:44.000,2016/01/04 11:58:44.000,SAP
trace_1261,Initial diagnosis,2016/01/04 12:04:44.000,2016/01/04 12:05:44.000,
trace_1261,Functional escalation,2016/01/04 12:05:44.000,2016/01/04 12:14:44.000,
trace_1261,Investigation and diagnosis,2016/01/04 12:14:44.000,2016/01/04 17:49:44.000,
trace_1261,Initial diagnosis,2016/01/04 18:49:44.000,2016/01/04 18:55:44.000,
trace_1261,Resolution and recovery,2016/01/04 22:03:44.000,2016/01/04 22:51:44.000,
trace_1261,Incident closure,2016/01/04 22:51:44.000,2016/01/04 23:00:44.000,
trace_1262,Incident logging,2016/01/04 12:22:44.000,2016/01/04 12:31:44.000,
trace_1262,Incident classification,2016/01/04 12:32:44.000,2016/01/04 12:33:44.000,SAP
trace_1262,Initial diagnosis,2016/01/04 12:36:44.000,2016/01/04 12:47:44.000,
trace_1262,Functional escalation,2016/01/04 12:48:44.000,2016/01/04 12:51:44.000,
trace_1262,Investigation and diagnosis,2016/01/04 17:02:44.000,2016/01/04 17:02:44.000,
trace_1262,Initial diagnosis,2016/01/04 18:13:44.000,2016/01/04 18:26:44.000,
trace_1262,Resolution and recovery,2016/01/04 23:57:44.000,2016/01/04 23:57:44.000,
trace_1262,Incident closure,2016/01/04 23:59:44.000,2016/01/05 00:07:44.000,
trace_1263,Incident logging,2016/01/04 12:32:44.000,2016/01/04 12:32:44.000,
trace_1263,Incident classification,2016/01/04 12:32:44.000,2016/01/04 12:40:44.000,Citrix
trace_1263,Initial diagnosis,2016/01/04 12:41:44.000,2016/01/04 12:49:44.000,
